run,peak_infection,total_abx_days,abx_days_per_baby,selection_events,transmission_R,total_recoveries,cumulative_I_R,scenario,baseline,strategy,prevalence_I_R
15,5.0,324.0,32.4,6.0,74.0,47.0,175.0,High_G,High,G,0.12323943661971831
16,5.0,330.0,33.0,7.0,94.0,52.0,163.0,High_G,High,G,0.1147887323943662
17,6.0,314.0,31.4,9.0,62.0,38.0,131.0,High_G,High,G,0.09225352112676057
18,4.0,384.0,38.4,9.0,70.0,42.0,141.0,High_G,High,G,0.09929577464788733
19,5.0,335.0,33.5,4.0,88.0,46.0,159.0,High_G,High,G,0.1119718309859155
20,4.0,416.0,41.6,11.0,40.0,43.0,77.0,High_G,High,G,0.054225352112676053
21,5.0,290.0,29.0,3.0,94.0,42.0,192.0,High_G,High,G,0.1352112676056338
22,5.0,279.0,93.0,4.0,49.0,24.0,81.0,High_G,High,G,0.05704225352112676
23,5.0,196.0,19.6,2.0,98.0,39.0,179.0,High_G,High,G,0.126056338028169
24,6.0,309.0,30.9,4.0,87.0,47.0,214.0,High_G,High,G,0.15070422535211267
25,4.0,291.0,48.5,7.0,71.0,34.0,149.0,High_G,High,G,0.10492957746478873
26,4.0,282.0,40.29,4.0,115.0,33.0,203.0,High_G,High,G,0.14295774647887324
27,6.0,424.0,42.4,13.0,49.0,46.0,84.0,High_G,High,G,0.059154929577464786
28,5.0,466.0,466.0,17.0,13.0,35.0,46.0,High_G,High,G,0.0323943661971831
29,5.0,175.0,17.5,4.0,118.0,33.0,142.0,High_G,High,G,0.1
30,5.0,330.0,41.25,4.0,94.0,45.0,276.0,High_G,High,G,0.19436619718309858
31,4.0,532.0,133.0,12.0,46.0,48.0,121.0,High_G,High,G,0.0852112676056338
32,4.0,386.0,38.6,11.0,74.0,39.0,169.0,High_G,High,G,0.11901408450704225
33,4.0,277.0,27.7,3.0,91.0,47.0,132.0,High_G,High,G,0.09295774647887324
34,3.0,216.0,216.0,5.0,68.0,27.0,138.0,High_G,High,G,0.09718309859154929
35,4.0,413.0,41.3,10.0,15.0,39.0,15.0,High_G,High,G,0.01056338028169014
36,5.0,316.0,31.6,5.0,90.0,45.0,174.0,High_G,High,G,0.12253521126760564
37,5.0,385.0,128.33,9.0,65.0,37.0,97.0,High_G,High,G,0.06830985915492958
38,6.0,295.0,29.5,2.0,95.0,45.0,240.0,High_G,High,G,0.16901408450704225
39,5.0,482.0,482.0,17.0,19.0,52.0,36.0,High_G,High,G,0.02535211267605634
40,4.0,308.0,Inf,8.0,34.0,25.0,75.0,High_G,High,G,0.0528169014084507
41,4.0,303.0,30.3,10.0,96.0,49.0,140.0,High_G,High,G,0.09859154929577464
42,7.0,301.0,30.1,8.0,82.0,36.0,252.0,High_G,High,G,0.17746478873239438
43,4.0,273.0,136.5,8.0,79.0,35.0,145.0,High_G,High,G,0.10211267605633803
44,6.0,357.0,35.7,8.0,86.0,46.0,171.0,High_G,High,G,0.12042253521126761
45,5.0,300.0,30.0,9.0,92.0,41.0,209.0,High_G,High,G,0.1471830985915493
46,4.0,373.0,37.3,9.0,96.0,46.0,139.0,High_G,High,G,0.09788732394366197
47,5.0,250.0,25.0,5.0,111.0,43.0,227.0,High_G,High,G,0.15985915492957747
48,5.0,218.0,109.0,4.0,55.0,23.0,105.0,High_G,High,G,0.07394366197183098
49,5.0,593.0,59.3,16.0,15.0,46.0,34.0,High_G,High,G,0.023943661971830985
50,4.0,286.0,28.6,7.0,53.0,37.0,117.0,High_G,High,G,0.0823943661971831
51,5.0,274.0,27.4,3.0,105.0,41.0,273.0,High_G,High,G,0.19225352112676056
52,4.0,393.0,39.3,12.0,40.0,41.0,54.0,High_G,High,G,0.038028169014084505
53,4.0,350.0,43.75,8.0,66.0,45.0,135.0,High_G,High,G,0.09507042253521127
54,4.0,360.0,51.43,10.0,44.0,37.0,73.0,High_G,High,G,0.05140845070422535
55,5.0,238.0,26.44,6.0,40.0,26.0,76.0,High_G,High,G,0.05352112676056338
56,4.0,352.0,50.29,10.0,80.0,35.0,169.0,High_G,High,G,0.11901408450704225
57,6.0,400.0,44.44,12.0,86.0,45.0,208.0,High_G,High,G,0.14647887323943662
58,4.0,424.0,84.8,14.0,33.0,42.0,50.0,High_G,High,G,0.035211267605633804
59,4.0,425.0,60.71,12.0,21.0,34.0,41.0,High_G,High,G,0.028873239436619718
60,4.0,215.0,21.5,10.0,53.0,27.0,116.0,High_G,High,G,0.08169014084507042
61,5.0,310.0,77.5,2.0,101.0,44.0,219.0,High_G,High,G,0.15422535211267605
62,5.0,227.0,22.7,3.0,78.0,30.0,177.0,High_G,High,G,0.12464788732394366
63,5.0,215.0,71.67,5.0,58.0,31.0,128.0,High_G,High,G,0.09014084507042254
64,5.0,456.0,45.6,16.0,29.0,34.0,63.0,High_G,High,G,0.044366197183098595
65,6.0,387.0,38.7,8.0,38.0,44.0,136.0,High_G,High,G,0.09577464788732394
66,5.0,314.0,31.4,8.0,91.0,46.0,221.0,High_G,High,G,0.1556338028169014
67,5.0,512.0,51.2,17.0,25.0,61.0,85.0,High_G,High,G,0.05985915492957746
68,6.0,286.0,143.0,11.0,88.0,39.0,139.0,High_G,High,G,0.09788732394366197
69,5.0,319.0,31.9,6.0,86.0,39.0,159.0,High_G,High,G,0.1119718309859155
70,4.0,319.0,319.0,6.0,51.0,38.0,61.0,High_G,High,G,0.04295774647887324
71,6.0,398.0,39.8,12.0,80.0,48.0,195.0,High_G,High,G,0.13732394366197184
72,5.0,444.0,44.4,16.0,40.0,45.0,113.0,High_G,High,G,0.0795774647887324
73,4.0,385.0,38.5,8.0,61.0,48.0,109.0,High_G,High,G,0.07676056338028169
74,6.0,365.0,36.5,6.0,72.0,41.0,189.0,High_G,High,G,0.13309859154929576
75,5.0,294.0,29.4,6.0,101.0,46.0,281.0,High_G,High,G,0.19788732394366196
76,5.0,287.0,28.7,8.0,84.0,38.0,190.0,High_G,High,G,0.13380281690140844
77,5.0,351.0,35.1,6.0,97.0,54.0,187.0,High_G,High,G,0.1316901408450704
78,6.0,288.0,28.8,6.0,112.0,53.0,286.0,High_G,High,G,0.20140845070422536
79,4.0,297.0,49.5,4.0,88.0,40.0,159.0,High_G,High,G,0.1119718309859155
80,7.0,260.0,37.14,2.0,73.0,43.0,173.0,High_G,High,G,0.12183098591549296
81,5.0,347.0,57.83,6.0,78.0,42.0,155.0,High_G,High,G,0.10915492957746478
82,5.0,375.0,37.5,8.0,58.0,45.0,90.0,High_G,High,G,0.06338028169014084
83,4.0,284.0,28.4,13.0,25.0,25.0,40.0,High_G,High,G,0.028169014084507043
84,7.0,341.0,34.1,5.0,103.0,48.0,232.0,High_G,High,G,0.16338028169014085
85,4.0,387.0,38.7,5.0,58.0,40.0,144.0,High_G,High,G,0.10140845070422536
86,5.0,509.0,50.9,14.0,26.0,45.0,54.0,High_G,High,G,0.038028169014084505
87,6.0,330.0,33.0,5.0,105.0,50.0,241.0,High_G,High,G,0.16971830985915493
88,5.0,434.0,72.33,10.0,58.0,40.0,105.0,High_G,High,G,0.07394366197183098
89,5.0,401.0,80.2,9.0,32.0,43.0,70.0,High_G,High,G,0.04929577464788732
90,6.0,384.0,128.0,9.0,63.0,54.0,95.0,High_G,High,G,0.06690140845070422
91,4.0,497.0,49.7,11.0,10.0,46.0,31.0,High_G,High,G,0.021830985915492956
92,5.0,339.0,33.9,11.0,44.0,42.0,44.0,High_G,High,G,0.030985915492957747
93,4.0,235.0,23.5,5.0,101.0,37.0,175.0,High_G,High,G,0.12323943661971831
94,4.0,338.0,56.33,6.0,58.0,43.0,113.0,High_G,High,G,0.0795774647887324
95,5.0,385.0,38.5,12.0,54.0,42.0,171.0,High_G,High,G,0.12042253521126761
96,5.0,421.0,42.1,10.0,59.0,42.0,82.0,High_G,High,G,0.057746478873239436
97,4.0,282.0,141.0,13.0,89.0,38.0,175.0,High_G,High,G,0.12323943661971831
98,5.0,337.0,67.4,3.0,84.0,44.0,131.0,High_G,High,G,0.09225352112676057
99,4.0,283.0,47.17,5.0,73.0,29.0,113.0,High_G,High,G,0.0795774647887324
100,4.0,261.0,87.0,4.0,34.0,34.0,64.0,High_G,High,G,0.04507042253521127
1,4.0,477.0,47.7,13.0,65.0,58.0,137.0,High_E,High,E,0.09647887323943662
2,6.0,382.0,382.0,8.0,101.0,52.0,169.0,High_E,High,E,0.11901408450704225
3,5.0,421.0,42.1,15.0,84.0,54.0,165.0,High_E,High,E,0.11619718309859155
4,10.0,395.0,56.43,17.0,73.0,49.0,180.0,High_E,High,E,0.1267605633802817
5,6.0,368.0,36.8,10.0,88.0,51.0,213.0,High_E,High,E,0.15
6,5.0,258.0,25.8,2.0,136.0,46.0,226.0,High_E,High,E,0.1591549295774648
7,4.0,305.0,Inf,10.0,50.0,43.0,85.0,High_E,High,E,0.05985915492957746
8,5.0,242.0,242.0,3.0,131.0,41.0,185.0,High_E,High,E,0.13028169014084506
9,5.0,445.0,44.5,12.0,83.0,42.0,195.0,High_E,High,E,0.13732394366197184
10,5.0,638.0,63.8,20.0,26.0,57.0,79.0,High_E,High,E,0.05563380281690141
11,5.0,305.0,30.5,9.0,114.0,52.0,262.0,High_E,High,E,0.18450704225352113
12,6.0,334.0,66.8,5.0,105.0,40.0,231.0,High_E,High,E,0.16267605633802817
13,6.0,335.0,167.5,4.0,101.0,48.0,184.0,High_E,High,E,0.1295774647887324
14,6.0,317.0,31.7,5.0,127.0,49.0,256.0,High_E,High,E,0.18028169014084508
15,5.0,328.0,328.0,8.0,103.0,46.0,207.0,High_E,High,E,0.14577464788732394
16,7.0,351.0,35.1,6.0,118.0,60.0,315.0,High_E,High,E,0.22183098591549297
17,5.0,359.0,35.9,7.0,109.0,51.0,244.0,High_E,High,E,0.17183098591549295
18,6.0,313.0,78.25,6.0,128.0,52.0,224.0,High_E,High,E,0.15774647887323945
19,5.0,372.0,74.4,7.0,105.0,51.0,182.0,High_E,High,E,0.12816901408450704
20,6.0,497.0,165.67,18.0,70.0,54.0,144.0,High_E,High,E,0.10140845070422536
21,5.0,584.0,116.8,20.0,13.0,52.0,32.0,High_E,High,E,0.022535211267605635
22,5.0,570.0,190.0,16.0,27.0,45.0,73.0,High_E,High,E,0.05140845070422535
23,5.0,607.0,303.5,25.0,46.0,54.0,121.0,High_E,High,E,0.0852112676056338
24,5.0,416.0,138.67,13.0,95.0,58.0,215.0,High_E,High,E,0.15140845070422534
25,5.0,248.0,24.8,1.0,133.0,39.0,284.0,High_E,High,E,0.2
26,4.0,425.0,42.5,15.0,96.0,58.0,153.0,High_E,High,E,0.10774647887323943
27,5.0,319.0,35.44,4.0,107.0,47.0,234.0,High_E,High,E,0.1647887323943662
28,6.0,583.0,58.3,11.0,42.0,59.0,89.0,High_E,High,E,0.06267605633802817
29,5.0,305.0,30.5,7.0,131.0,54.0,228.0,High_E,High,E,0.16056338028169015
30,6.0,422.0,42.2,11.0,94.0,58.0,173.0,High_E,High,E,0.12183098591549296
31,5.0,324.0,32.4,3.0,130.0,50.0,239.0,High_E,High,E,0.16830985915492958
32,5.0,274.0,27.4,6.0,117.0,49.0,234.0,High_E,High,E,0.1647887323943662
33,6.0,460.0,Inf,10.0,52.0,38.0,135.0,High_E,High,E,0.09507042253521127
34,5.0,393.0,39.3,11.0,84.0,51.0,192.0,High_E,High,E,0.1352112676056338
35,4.0,483.0,241.5,12.0,49.0,48.0,90.0,High_E,High,E,0.06338028169014084
36,6.0,567.0,56.7,17.0,43.0,57.0,151.0,High_E,High,E,0.10633802816901408
37,5.0,398.0,39.8,7.0,87.0,47.0,192.0,High_E,High,E,0.1352112676056338
38,6.0,429.0,42.9,12.0,91.0,55.0,230.0,High_E,High,E,0.1619718309859155
39,4.0,483.0,96.6,14.0,41.0,63.0,81.0,High_E,High,E,0.05704225352112676
40,6.0,330.0,55.0,7.0,110.0,46.0,244.0,High_E,High,E,0.17183098591549295
41,5.0,350.0,35.0,6.0,96.0,49.0,194.0,High_E,High,E,0.13661971830985917
42,5.0,630.0,157.5,15.0,7.0,53.0,48.0,High_E,High,E,0.03380281690140845
43,6.0,414.0,138.0,7.0,99.0,41.0,213.0,High_E,High,E,0.15
44,5.0,673.0,336.5,20.0,16.0,49.0,99.0,High_E,High,E,0.06971830985915493
45,6.0,510.0,85.0,17.0,64.0,54.0,146.0,High_E,High,E,0.1028169014084507
46,6.0,288.0,288.0,7.0,124.0,49.0,172.0,High_E,High,E,0.12112676056338029
47,4.0,558.0,111.6,19.0,49.0,72.0,74.0,High_E,High,E,0.05211267605633803
48,5.0,431.0,143.67,5.0,83.0,49.0,180.0,High_E,High,E,0.1267605633802817
49,5.0,382.0,38.2,7.0,97.0,59.0,207.0,High_E,High,E,0.14577464788732394
50,4.0,460.0,46.0,8.0,61.0,64.0,143.0,High_E,High,E,0.10070422535211268
51,4.0,616.0,61.6,20.0,21.0,47.0,77.0,High_E,High,E,0.054225352112676053
52,5.0,330.0,165.0,6.0,101.0,51.0,180.0,High_E,High,E,0.1267605633802817
53,5.0,429.0,42.9,14.0,80.0,57.0,197.0,High_E,High,E,0.1387323943661972
54,6.0,389.0,38.9,12.0,81.0,55.0,184.0,High_E,High,E,0.1295774647887324
55,5.0,419.0,59.86,7.0,95.0,58.0,227.0,High_E,High,E,0.15985915492957747
56,7.0,586.0,58.6,19.0,44.0,58.0,129.0,High_E,High,E,0.09084507042253522
57,6.0,381.0,38.1,8.0,113.0,53.0,229.0,High_E,High,E,0.16126760563380282
58,4.0,333.0,83.25,7.0,112.0,49.0,183.0,High_E,High,E,0.1288732394366197
59,4.0,356.0,118.67,5.0,117.0,43.0,148.0,High_E,High,E,0.10422535211267606
60,5.0,321.0,32.1,12.0,111.0,43.0,224.0,High_E,High,E,0.15774647887323945
61,6.0,420.0,105.0,12.0,101.0,44.0,238.0,High_E,High,E,0.1676056338028169
62,5.0,421.0,42.1,8.0,103.0,62.0,235.0,High_E,High,E,0.16549295774647887
63,5.0,244.0,40.67,4.0,143.0,43.0,290.0,High_E,High,E,0.20422535211267606
64,6.0,402.0,80.4,10.0,78.0,48.0,134.0,High_E,High,E,0.09436619718309859
65,4.0,291.0,72.75,7.0,121.0,38.0,197.0,High_E,High,E,0.1387323943661972
66,5.0,420.0,60.0,6.0,97.0,57.0,208.0,High_E,High,E,0.14647887323943662
67,6.0,409.0,40.9,11.0,105.0,58.0,261.0,High_E,High,E,0.18380281690140846
68,5.0,429.0,429.0,11.0,66.0,46.0,121.0,High_E,High,E,0.0852112676056338
69,6.0,461.0,46.1,10.0,85.0,53.0,178.0,High_E,High,E,0.12535211267605634
70,5.0,431.0,47.89,12.0,83.0,57.0,176.0,High_E,High,E,0.12394366197183099
71,6.0,424.0,141.33,12.0,81.0,38.0,165.0,High_E,High,E,0.11619718309859155
72,5.0,367.0,45.88,7.0,121.0,54.0,253.0,High_E,High,E,0.17816901408450705
73,6.0,467.0,46.7,4.0,89.0,63.0,181.0,High_E,High,E,0.12746478873239436
74,5.0,445.0,111.25,10.0,71.0,49.0,157.0,High_E,High,E,0.11056338028169015
75,4.0,405.0,Inf,14.0,80.0,41.0,143.0,High_E,High,E,0.10070422535211268
76,5.0,333.0,47.57,5.0,121.0,49.0,241.0,High_E,High,E,0.16971830985915493
77,6.0,264.0,44.0,4.0,152.0,58.0,264.0,High_E,High,E,0.18591549295774648
78,6.0,359.0,Inf,10.0,94.0,51.0,189.0,High_E,High,E,0.13309859154929576
79,5.0,411.0,102.75,8.0,74.0,54.0,123.0,High_E,High,E,0.08661971830985915
80,5.0,427.0,Inf,13.0,61.0,46.0,103.0,High_E,High,E,0.07253521126760563
81,5.0,454.0,45.4,13.0,78.0,57.0,138.0,High_E,High,E,0.09718309859154929
82,5.0,549.0,Inf,22.0,18.0,48.0,49.0,High_E,High,E,0.03450704225352113
83,5.0,447.0,44.7,11.0,79.0,50.0,174.0,High_E,High,E,0.12253521126760564
84,5.0,461.0,230.5,7.0,60.0,47.0,117.0,High_E,High,E,0.0823943661971831
85,6.0,262.0,37.43,3.0,144.0,47.0,259.0,High_E,High,E,0.1823943661971831
86,4.0,339.0,33.9,7.0,116.0,47.0,210.0,High_E,High,E,0.14788732394366197
87,5.0,304.0,38.0,7.0,117.0,46.0,245.0,High_E,High,E,0.17253521126760563
88,7.0,335.0,335.0,8.0,125.0,42.0,202.0,High_E,High,E,0.14225352112676057
89,5.0,560.0,56.0,21.0,36.0,60.0,83.0,High_E,High,E,0.05845070422535211
90,5.0,242.0,Inf,2.0,123.0,34.0,168.0,High_E,High,E,0.11830985915492957
91,6.0,347.0,34.7,5.0,122.0,60.0,286.0,High_E,High,E,0.20140845070422536
92,7.0,373.0,37.3,4.0,116.0,61.0,248.0,High_E,High,E,0.17464788732394365
93,6.0,346.0,115.33,5.0,94.0,41.0,210.0,High_E,High,E,0.14788732394366197
94,8.0,335.0,33.5,7.0,107.0,40.0,208.0,High_E,High,E,0.14647887323943662
95,4.0,366.0,122.0,12.0,107.0,58.0,188.0,High_E,High,E,0.1323943661971831
96,5.0,378.0,37.8,6.0,86.0,56.0,184.0,High_E,High,E,0.1295774647887324
97,4.0,418.0,209.0,14.0,82.0,48.0,141.0,High_E,High,E,0.09929577464788733
98,4.0,443.0,44.3,8.0,91.0,59.0,215.0,High_E,High,E,0.15140845070422534
99,5.0,334.0,33.4,9.0,113.0,54.0,196.0,High_E,High,E,0.13802816901408452
100,6.0,321.0,64.2,4.0,110.0,46.0,191.0,High_E,High,E,0.13450704225352111
1,7.0,244.0,27.11,2.0,58.0,45.0,106.0,High_F,High,F,0.07464788732394366
2,6.0,279.0,27.9,5.0,49.0,54.0,127.0,High_F,High,F,0.08943661971830986
3,4.0,235.0,23.5,3.0,41.0,52.0,71.0,High_F,High,F,0.05
4,5.0,262.0,131.0,9.0,38.0,47.0,37.0,High_F,High,F,0.026056338028169014
5,5.0,201.0,100.5,2.0,64.0,53.0,138.0,High_F,High,F,0.09718309859154929
6,4.0,206.0,Inf,4.0,58.0,44.0,95.0,High_F,High,F,0.06690140845070422
7,5.0,224.0,224.0,4.0,71.0,45.0,112.0,High_F,High,F,0.07887323943661972
8,4.0,186.0,37.2,4.0,103.0,46.0,185.0,High_F,High,F,0.13028169014084506
9,5.0,277.0,27.7,7.0,37.0,68.0,41.0,High_F,High,F,0.028873239436619718
10,5.0,178.0,17.8,3.0,110.0,39.0,192.0,High_F,High,F,0.1352112676056338
11,4.0,283.0,47.17,11.0,21.0,58.0,26.0,High_F,High,F,0.018309859154929577
12,5.0,220.0,22.0,2.0,95.0,50.0,173.0,High_F,High,F,0.12183098591549296
13,6.0,269.0,26.9,6.0,51.0,61.0,99.0,High_F,High,F,0.06971830985915493
14,4.0,318.0,31.8,3.0,9.0,60.0,14.0,High_F,High,F,0.009859154929577466
15,5.0,288.0,32.0,2.0,11.0,61.0,4.0,High_F,High,F,0.0028169014084507044
16,6.0,280.0,28.0,5.0,35.0,51.0,73.0,High_F,High,F,0.05140845070422535
17,6.0,271.0,27.1,10.0,54.0,52.0,112.0,High_F,High,F,0.07887323943661972
18,5.0,272.0,68.0,3.0,5.0,54.0,28.0,High_F,High,F,0.01971830985915493
19,6.0,263.0,26.3,4.0,8.0,61.0,14.0,High_F,High,F,0.009859154929577466
20,5.0,270.0,270.0,5.0,18.0,55.0,33.0,High_F,High,F,0.02323943661971831
21,5.0,175.0,21.88,2.0,123.0,45.0,220.0,High_F,High,F,0.15492957746478872
22,5.0,323.0,32.3,9.0,9.0,70.0,19.0,High_F,High,F,0.013380281690140845
23,4.0,278.0,69.5,4.0,20.0,54.0,50.0,High_F,High,F,0.035211267605633804
24,4.0,247.0,123.5,6.0,13.0,61.0,36.0,High_F,High,F,0.02535211267605634
25,4.0,231.0,23.1,5.0,92.0,51.0,188.0,High_F,High,F,0.1323943661971831
26,7.0,260.0,52.0,5.0,50.0,60.0,155.0,High_F,High,F,0.10915492957746478
27,4.0,251.0,31.38,7.0,44.0,61.0,53.0,High_F,High,F,0.03732394366197183
28,7.0,217.0,24.11,4.0,109.0,55.0,198.0,High_F,High,F,0.13943661971830987
29,6.0,212.0,30.29,3.0,79.0,45.0,122.0,High_F,High,F,0.08591549295774648
30,5.0,265.0,265.0,8.0,43.0,53.0,77.0,High_F,High,F,0.054225352112676053
31,6.0,229.0,Inf,5.0,93.0,52.0,180.0,High_F,High,F,0.1267605633802817
32,5.0,316.0,31.6,6.0,2.0,63.0,24.0,High_F,High,F,0.016901408450704224
33,4.0,258.0,129.0,6.0,18.0,55.0,35.0,High_F,High,F,0.02464788732394366
34,4.0,257.0,Inf,9.0,5.0,52.0,20.0,High_F,High,F,0.014084507042253521
35,5.0,202.0,67.33,3.0,114.0,62.0,187.0,High_F,High,F,0.1316901408450704
36,6.0,236.0,23.6,6.0,85.0,52.0,176.0,High_F,High,F,0.12394366197183099
37,4.0,203.0,20.3,6.0,110.0,55.0,138.0,High_F,High,F,0.09718309859154929
38,4.0,216.0,21.6,3.0,92.0,60.0,152.0,High_F,High,F,0.10704225352112676
39,5.0,302.0,302.0,5.0,10.0,53.0,15.0,High_F,High,F,0.01056338028169014
40,4.0,288.0,72.0,4.0,4.0,65.0,7.0,High_F,High,F,0.004929577464788733
41,4.0,280.0,Inf,7.0,5.0,55.0,5.0,High_F,High,F,0.0035211267605633804
42,6.0,298.0,99.33,4.0,33.0,57.0,41.0,High_F,High,F,0.028873239436619718
43,6.0,207.0,20.7,2.0,112.0,61.0,208.0,High_F,High,F,0.14647887323943662
44,5.0,313.0,31.3,4.0,13.0,64.0,39.0,High_F,High,F,0.027464788732394368
45,5.0,270.0,27.0,7.0,40.0,65.0,101.0,High_F,High,F,0.07112676056338028
46,5.0,167.0,55.67,2.0,135.0,47.0,253.0,High_F,High,F,0.17816901408450705
47,6.0,271.0,271.0,6.0,48.0,58.0,78.0,High_F,High,F,0.054929577464788736
48,5.0,281.0,28.1,6.0,62.0,58.0,108.0,High_F,High,F,0.07605633802816901
49,5.0,258.0,258.0,6.0,11.0,51.0,14.0,High_F,High,F,0.009859154929577466
50,5.0,218.0,36.33,3.0,81.0,54.0,108.0,High_F,High,F,0.07605633802816901
51,5.0,251.0,25.1,5.0,81.0,52.0,189.0,High_F,High,F,0.13309859154929576
52,5.0,295.0,29.5,2.0,3.0,78.0,6.0,High_F,High,F,0.004225352112676056
53,5.0,330.0,33.0,6.0,9.0,62.0,18.0,High_F,High,F,0.01267605633802817
54,6.0,265.0,26.5,6.0,53.0,64.0,74.0,High_F,High,F,0.05211267605633803
55,6.0,189.0,94.5,4.0,116.0,42.0,241.0,High_F,High,F,0.16971830985915493
56,5.0,324.0,108.0,10.0,25.0,53.0,49.0,High_F,High,F,0.03450704225352113
57,5.0,232.0,116.0,4.0,60.0,58.0,111.0,High_F,High,F,0.07816901408450705
58,5.0,301.0,30.1,4.0,14.0,53.0,29.0,High_F,High,F,0.020422535211267606
59,5.0,263.0,26.3,9.0,38.0,63.0,81.0,High_F,High,F,0.05704225352112676
60,4.0,238.0,23.8,3.0,102.0,56.0,191.0,High_F,High,F,0.13450704225352111
61,5.0,333.0,66.6,3.0,8.0,54.0,20.0,High_F,High,F,0.014084507042253521
62,5.0,291.0,29.1,6.0,13.0,59.0,18.0,High_F,High,F,0.01267605633802817
63,4.0,264.0,26.4,7.0,67.0,54.0,89.0,High_F,High,F,0.06267605633802817
64,5.0,281.0,28.1,9.0,31.0,54.0,57.0,High_F,High,F,0.04014084507042254
65,5.0,169.0,16.9,2.0,115.0,52.0,169.0,High_F,High,F,0.11901408450704225
66,5.0,271.0,27.1,7.0,40.0,46.0,108.0,High_F,High,F,0.07605633802816901
67,5.0,292.0,29.2,6.0,33.0,56.0,71.0,High_F,High,F,0.05
68,6.0,276.0,27.6,5.0,45.0,61.0,115.0,High_F,High,F,0.08098591549295775
69,6.0,208.0,69.33,3.0,75.0,46.0,150.0,High_F,High,F,0.1056338028169014
70,6.0,271.0,27.1,9.0,54.0,56.0,134.0,High_F,High,F,0.09436619718309859
71,7.0,265.0,26.5,8.0,61.0,60.0,100.0,High_F,High,F,0.07042253521126761
72,4.0,212.0,21.2,4.0,105.0,47.0,228.0,High_F,High,F,0.16056338028169015
73,4.0,296.0,74.0,5.0,15.0,62.0,6.0,High_F,High,F,0.004225352112676056
74,6.0,277.0,27.7,4.0,42.0,61.0,100.0,High_F,High,F,0.07042253521126761
75,5.0,224.0,22.4,4.0,109.0,56.0,227.0,High_F,High,F,0.15985915492957747
76,4.0,292.0,29.2,7.0,9.0,67.0,19.0,High_F,High,F,0.013380281690140845
77,5.0,194.0,194.0,10.0,67.0,43.0,120.0,High_F,High,F,0.08450704225352113
78,4.0,217.0,54.25,8.0,91.0,55.0,138.0,High_F,High,F,0.09718309859154929
79,4.0,193.0,19.3,5.0,79.0,58.0,76.0,High_F,High,F,0.05352112676056338
80,5.0,255.0,85.0,5.0,35.0,55.0,91.0,High_F,High,F,0.06408450704225352
81,5.0,194.0,19.4,3.0,133.0,66.0,224.0,High_F,High,F,0.15774647887323945
82,5.0,314.0,104.67,9.0,31.0,61.0,52.0,High_F,High,F,0.036619718309859155
83,5.0,246.0,24.6,6.0,39.0,43.0,103.0,High_F,High,F,0.07253521126760563
84,6.0,305.0,61.0,3.0,4.0,56.0,31.0,High_F,High,F,0.021830985915492956
85,6.0,255.0,25.5,3.0,98.0,56.0,177.0,High_F,High,F,0.12464788732394366
86,5.0,306.0,30.6,4.0,25.0,51.0,53.0,High_F,High,F,0.03732394366197183
87,5.0,225.0,Inf,6.0,35.0,41.0,58.0,High_F,High,F,0.04084507042253521
88,6.0,295.0,29.5,9.0,61.0,61.0,121.0,High_F,High,F,0.0852112676056338
89,4.0,271.0,27.1,5.0,60.0,57.0,115.0,High_F,High,F,0.08098591549295775
90,6.0,279.0,27.9,8.0,37.0,52.0,84.0,High_F,High,F,0.059154929577464786
91,4.0,279.0,139.5,5.0,23.0,63.0,53.0,High_F,High,F,0.03732394366197183
92,5.0,290.0,29.0,5.0,3.0,58.0,14.0,High_F,High,F,0.009859154929577466
93,5.0,253.0,25.3,11.0,36.0,66.0,77.0,High_F,High,F,0.054225352112676053
94,4.0,311.0,31.1,7.0,12.0,51.0,7.0,High_F,High,F,0.004929577464788733
95,5.0,330.0,33.0,8.0,31.0,72.0,45.0,High_F,High,F,0.03169014084507042
96,5.0,284.0,28.4,6.0,43.0,60.0,81.0,High_F,High,F,0.05704225352112676
97,5.0,297.0,29.7,3.0,49.0,63.0,71.0,High_F,High,F,0.05
98,4.0,220.0,73.33,7.0,60.0,52.0,119.0,High_F,High,F,0.08380281690140845
99,6.0,209.0,20.9,4.0,118.0,44.0,269.0,High_F,High,F,0.18943661971830986
100,4.0,310.0,31.0,4.0,20.0,63.0,26.0,High_F,High,F,0.018309859154929577
1,5.0,190.0,19.0,4.0,58.0,56.0,96.0,High_H,High,H,0.0676056338028169
2,4.0,133.0,13.3,2.0,85.0,27.0,116.0,High_H,High,H,0.08169014084507042
3,4.0,183.0,183.0,2.0,2.0,45.0,5.0,High_H,High,H,0.0035211267605633804
4,5.0,200.0,20.0,4.0,87.0,47.0,131.0,High_H,High,H,0.09225352112676057
5,5.0,251.0,62.75,6.0,41.0,52.0,88.0,High_H,High,H,0.061971830985915494
6,4.0,263.0,26.3,5.0,25.0,49.0,52.0,High_H,High,H,0.036619718309859155
7,6.0,122.0,12.2,1.0,92.0,27.0,231.0,High_H,High,H,0.16267605633802817
8,5.0,173.0,173.0,4.0,87.0,40.0,174.0,High_H,High,H,0.12253521126760564
9,5.0,198.0,19.8,7.0,67.0,37.0,70.0,High_H,High,H,0.04929577464788732
10,4.0,195.0,32.5,6.0,35.0,40.0,40.0,High_H,High,H,0.028169014084507043
11,6.0,178.0,17.8,2.0,124.0,45.0,237.0,High_H,High,H,0.16690140845070423
